antecedents,consequents,antecedent support,consequent support,support,confidence
"frozenset({'Deadpool 2', 'Hereditary'})",frozenset({'A Quiet Place'}),0.07073774179037337,0.247638326585695,0.053643724696356275,0.7583465818759936
"frozenset({'Hereditary', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.0943544759334233,0.4501799370220423,0.053643724696356275,0.5685339690107271
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})",frozenset({'Deadpool 2'}),0.06758884390463338,0.4501799370220423,0.05566801619433198,0.8236272878535773
"frozenset({'Spider-Man: Far from Home', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.08142150247413406,0.20535312640575798,0.05566801619433198,0.6837016574585635
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})",frozenset({'Deadpool 2'}),0.0669140800719748,0.4501799370220423,0.05285650022492128,0.7899159663865547
"frozenset({'Captain Marvel', 'Deadpool 2'})",frozenset({'Spider-Man: Far from Home'}),0.09660368870895186,0.12708052181736393,0.05285650022492128,0.5471478463329453
"frozenset({'Spider-Man: Far from Home', 'Deadpool 2'})",frozenset({'Captain Marvel'}),0.08142150247413406,0.1420377867746289,0.05285650022492128,0.649171270718232
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})",frozenset({'Deadpool 2'}),0.11650922177237967,0.4501799370220423,0.07737291947818263,0.664092664092664
"frozenset({'Spider-Man: Far from Home', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.08142150247413406,0.3116284300494827,0.07737291947818263,0.9502762430939226
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",0.12708052181736393,0.16576698155645525,0.07737291947818263,0.6088495575221238
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.09806567701304543,0.4501799370220423,0.06477732793522267,0.6605504587155964
"frozenset({'Spider-Man: Far from Home', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.08142150247413406,0.33468286099865047,0.06477732793522267,0.7955801104972375
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",0.12708052181736393,0.1715024741340531,0.06477732793522267,0.5097345132743363
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Spider-Man: Far from Home'}),0.09300494826810617,0.12708052181736393,0.05263157894736842,0.56590084643289
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})",frozenset({'Captain Marvel'}),0.06758884390463338,0.1420377867746289,0.05263157894736842,0.778702163061564
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})",frozenset({'Ant-Man and the Wasp'}),0.0669140800719748,0.20535312640575798,0.05263157894736842,0.7865546218487396
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})",frozenset({'Avengers: Infinity War - Part II'}),0.06758884390463338,0.3116284300494827,0.06511470985155196,0.9633943427620633
"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",frozenset({'Spider-Man: Far from Home'}),0.12190733243364822,0.12708052181736393,0.06511470985155196,0.5341328413284133
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})",frozenset({'Ant-Man and the Wasp'}),0.11650922177237967,0.20535312640575798,0.06511470985155196,0.5588803088803089
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",0.12708052181736393,0.12190733243364822,0.06511470985155196,0.5123893805309735
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.06758884390463338,0.33468286099865047,0.05263157894736842,0.778702163061564
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Ant-Man and the Wasp'}),0.09806567701304543,0.20535312640575798,0.05263157894736842,0.536697247706422
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II'})",frozenset({'Spider-Man: Far from Home'}),0.11898335582546109,0.12708052181736393,0.06545209176788123,0.550094517958412
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})",frozenset({'Avengers: Infinity War - Part II'}),0.0669140800719748,0.3116284300494827,0.06545209176788123,0.9781512605042016
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})",frozenset({'Captain Marvel'}),0.11650922177237967,0.1420377867746289,0.06545209176788123,0.5617760617760617
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II'})",0.12708052181736393,0.11898335582546109,0.06545209176788123,0.5150442477876105
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.0669140800719748,0.33468286099865047,0.05263157894736842,0.7865546218487396
"frozenset({'Captain Marvel', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Spider-Man: Far from Home'}),0.09322986954565902,0.12708052181736393,0.05263157894736842,0.5645355850422195
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Captain Marvel'}),0.09806567701304543,0.1420377867746289,0.05263157894736842,0.536697247706422
"frozenset({'Incredibles 2', 'Spider-Man: Far from Home'})",frozenset({'Avengers: Infinity War - Part II'}),0.058367071524966264,0.3116284300494827,0.05544309491677913,0.9499036608863198
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.11650922177237967,0.33468286099865047,0.09221772379667116,0.7915057915057915
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Avengers: Infinity War - Part II'}),0.09806567701304543,0.3116284300494827,0.09221772379667116,0.9403669724770642
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Avengers: Infinity War - Part II', 'Spider-Man: Into the Spider-Verse'})",0.12708052181736393,0.1942195231668916,0.09221772379667116,0.7256637168141592
"frozenset({'Annihilation', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.0680386864597391,0.4501799370220423,0.050944669365722,0.7487603305785124
"frozenset({'Ant-Man and the Wasp', 'Annihilation'})",frozenset({'Deadpool 2'}),0.07197480881691408,0.4501799370220423,0.059941520467836254,0.8328125
"frozenset({'Annihilation', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.11212325686009897,0.20535312640575798,0.059941520467836254,0.5346038114343029
"frozenset({'Annihilation', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.11729644624381466,0.4501799370220423,0.07130004498425552,0.6078619367209972
"frozenset({'Annihilation', 'Deadpool 2'})",frozenset({'A Quiet Place'}),0.11212325686009897,0.247638326585695,0.07130004498425552,0.6359077231695086
"frozenset({'A Quiet Place', 'Deadpool 2'})",frozenset({'Annihilation'}),0.14023841655420602,0.21547458389563653,0.07130004498425552,0.508420208500401
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II'})",frozenset({'Deadpool 2'}),0.08187134502923976,0.4501799370220423,0.058929374718848404,0.7197802197802199
"frozenset({'Annihilation', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.11212325686009897,0.3116284300494827,0.058929374718848404,0.5255767301905717
"frozenset({'Annihilation', 'Incredibles 2'})",frozenset({'Deadpool 2'}),0.07343679712100765,0.4501799370220423,0.0561178587494377,0.7641653905053599
"frozenset({'Annihilation', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.11212325686009897,0.3069050832208727,0.0561178587494377,0.5005015045135406
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.08681961313540261,0.4501799370220423,0.05904183535762483,0.6800518134715026
"frozenset({'Annihilation', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.11212325686009897,0.33468286099865047,0.05904183535762483,0.526579739217653
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II'})",frozenset({'A Quiet Place'}),0.08187134502923976,0.247638326585695,0.05083220872694557,0.6208791208791209
"frozenset({'Avengers: Infinity War - Part II', 'A Quiet Place'})",frozenset({'Annihilation'}),0.09041835357624832,0.21547458389563653,0.05083220872694557,0.5621890547263682
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse'})",frozenset({'A Quiet Place'}),0.08681961313540261,0.247638326585695,0.05724246513720198,0.6593264248704663
"frozenset({'Spider-Man: Into the Spider-Verse', 'A Quiet Place'})",frozenset({'Annihilation'}),0.10177687809266757,0.21547458389563653,0.05724246513720198,0.5624309392265193
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.08187134502923976,0.33468286099865047,0.05645524066576698,0.6895604395604396
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Avengers: Infinity War - Part II'}),0.08681961313540261,0.3116284300494827,0.05645524066576698,0.6502590673575129
"frozenset({'Ant-Man and the Wasp', 'Venom'})",frozenset({'Deadpool 2'}),0.07456140350877193,0.4501799370220423,0.06455240665766981,0.8657616892911011
"frozenset({'Venom', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.09109311740890688,0.20535312640575798,0.06455240665766981,0.7086419753086419
frozenset({'Venom'}),"frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",0.12291947818263607,0.15204678362573099,0.06455240665766981,0.52516010978957
"frozenset({'Venom', 'Avengers: Infinity War - Part II'})",frozenset({'Deadpool 2'}),0.07354925775978408,0.4501799370220423,0.06061628430049483,0.8241590214067279
"frozenset({'Venom', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.09109311740890688,0.3116284300494827,0.06061628430049483,0.6654320987654322
"frozenset({'Venom', 'Incredibles 2'})",frozenset({'Deadpool 2'}),0.05960413855150697,0.4501799370220423,0.05116959064327485,0.8584905660377358
"frozenset({'Venom', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.09109311740890688,0.3069050832208727,0.05116959064327485,0.5617283950617283
"frozenset({'Venom', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.06972559604138552,0.4501799370220423,0.05679262258209627,0.814516129032258
"frozenset({'Venom', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.09109311740890688,0.33468286099865047,0.05679262258209627,0.6234567901234568
"frozenset({'Ant-Man and the Wasp', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.0891812865497076,0.4501799370220423,0.07219973009446694,0.8095838587641867
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Ant-Man and the Wasp'}),0.10841205578047683,0.20535312640575798,0.07219973009446694,0.6659751037344399
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'A Quiet Place'}),0.10841205578047683,0.247638326585695,0.05544309491677913,0.5114107883817428
"frozenset({'A Quiet Place', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.07062528115159694,0.4501799370220423,0.05544309491677913,0.785031847133758
"frozenset({'Avengers: Infinity War - Part II', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.08310841205578047,0.4501799370220423,0.06309041835357625,0.7591339648173208
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part II'}),0.10841205578047683,0.3116284300494827,0.06309041835357625,0.5819502074688797
"frozenset({'Incredibles 2', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.08310841205578047,0.4501799370220423,0.06399010346378767,0.7699594046008119
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Incredibles 2'}),0.10841205578047683,0.3069050832208727,0.06399010346378767,0.5902489626556017
"frozenset({'Spider-Man: Into the Spider-Verse', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.08029689608636977,0.4501799370220423,0.059941520467836254,0.7464985994397759
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.10841205578047683,0.33468286099865047,0.059941520467836254,0.5529045643153527
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Deadpool 2'}),0.09300494826810617,0.4501799370220423,0.07253711201079623,0.7799274486094318
"frozenset({'Captain Marvel', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.09660368870895186,0.20535312640575798,0.07253711201079623,0.750873108265425
frozenset({'Captain Marvel'}),"frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",0.1420377867746289,0.15204678362573099,0.07253711201079623,0.5106888361045131
"frozenset({'Ant-Man and the Wasp', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.08018443544759334,0.4501799370220423,0.0669140800719748,0.8345021037868162
"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",frozenset({'Deadpool 2'}),0.12190733243364822,0.4501799370220423,0.09525416104363472,0.7813653136531366
"frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.15204678362573099,0.3116284300494827,0.09525416104363472,0.6264792899408285
"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.16576698155645525,0.20535312640575798,0.09525416104363472,0.5746268656716418
"frozenset({'Ant-Man and the Wasp', 'Aquaman'})",frozenset({'Deadpool 2'}),0.07107512370670266,0.4501799370220423,0.06095366621682411,0.8575949367088607
"frozenset({'Aquaman', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.07950967161493477,0.20535312640575798,0.06095366621682411,0.7666195190947666
frozenset({'Aquaman'}),"frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",0.10605038236617184,0.15204678362573099,0.06095366621682411,0.5747613997879109
"frozenset({'Ant-Man and the Wasp', 'Incredibles 2'})",frozenset({'Deadpool 2'}),0.10919928025191183,0.4501799370220423,0.08704453441295547,0.7971163748712667
"frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.15204678362573099,0.3069050832208727,0.08704453441295547,0.5724852071005918
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.11088618983355826,0.4501799370220423,0.0860323886639676,0.7758620689655171
"frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.15204678362573099,0.33468286099865047,0.0860323886639676,0.5658284023668639
"frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.1715024741340531,0.20535312640575798,0.0860323886639676,0.5016393442622951
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II'})",frozenset({'Deadpool 2'}),0.11898335582546109,0.4501799370220423,0.08490778227620333,0.7136105860113421
"frozenset({'Captain Marvel', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.09660368870895186,0.3116284300494827,0.08490778227620333,0.8789289871944121
"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",frozenset({'Captain Marvel'}),0.16576698155645525,0.1420377867746289,0.08490778227620333,0.5122116689280868
frozenset({'Captain Marvel'}),"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",0.1420377867746289,0.16576698155645525,0.08490778227620333,0.5977830562153602
"frozenset({'Captain Marvel', 'Aquaman'})",frozenset({'Deadpool 2'}),0.06084120557804768,0.4501799370220423,0.05038236617183985,0.8280961182994454
"frozenset({'Captain Marvel', 'Deadpool 2'})",frozenset({'Aquaman'}),0.09660368870895186,0.10605038236617184,0.05038236617183985,0.5215366705471478
"frozenset({'Aquaman', 'Deadpool 2'})",frozenset({'Captain Marvel'}),0.07950967161493477,0.1420377867746289,0.05038236617183985,0.6336633663366336
"frozenset({'Captain Marvel', 'Incredibles 2'})",frozenset({'Deadpool 2'}),0.07163742690058479,0.4501799370220423,0.05566801619433198,0.7770800627943485
"frozenset({'Captain Marvel', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.09660368870895186,0.3069050832208727,0.05566801619433198,0.5762514551804424
"frozenset({'Captain Marvel', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.09322986954565902,0.4501799370220423,0.06950067476383266,0.7454764776839565
"frozenset({'Captain Marvel', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.09660368870895186,0.33468286099865047,0.06950067476383266,0.7194412107101281
"frozenset({'Avengers: Infinity War - Part II', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.09041835357624832,0.4501799370220423,0.06747638326585695,0.7462686567164178
"frozenset({'Incredibles 2', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.09840305892937472,0.4501799370220423,0.07512370670265407,0.7634285714285715
"frozenset({'A Quiet Place', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.14023841655420602,0.3069050832208727,0.07512370670265407,0.5356856455493184
"frozenset({'Spider-Man: Into the Spider-Verse', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.10177687809266757,0.4501799370220423,0.07107512370670266,0.6983425414364641
"frozenset({'A Quiet Place', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.14023841655420602,0.33468286099865047,0.07107512370670266,0.5068163592622295
"frozenset({'Avengers: Infinity War - Part II', 'Aquaman'})",frozenset({'Deadpool 2'}),0.0744489428699955,0.4501799370220423,0.06095366621682411,0.8187311178247735
"frozenset({'Aquaman', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.07950967161493477,0.3116284300494827,0.06095366621682411,0.7666195190947666
frozenset({'Aquaman'}),"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",0.10605038236617184,0.16576698155645525,0.06095366621682411,0.5747613997879109
"frozenset({'Incredibles 2', 'Avengers: Infinity War - Part II'})",frozenset({'Deadpool 2'}),0.11448493027440396,0.4501799370220423,0.0860323886639676,0.7514734774066797
"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.16576698155645525,0.3069050832208727,0.0860323886639676,0.5189959294436906
"frozenset({'Avengers: Infinity War - Part II', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.1942195231668916,0.4501799370220423,0.11279802069275753,0.580775911986103
"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.16576698155645525,0.33468286099865047,0.11279802069275753,0.680461329715061
"frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.1715024741340531,0.3116284300494827,0.11279802069275753,0.6577049180327869
"frozenset({'Spider-Man: Into the Spider-Verse', 'Aquaman'})",frozenset({'Deadpool 2'}),0.06578947368421052,0.4501799370220423,0.054206027890238415,0.823931623931624
"frozenset({'Aquaman', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.07950967161493477,0.33468286099865047,0.054206027890238415,0.6817538896746818
frozenset({'Aquaman'}),"frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",0.10605038236617184,0.1715024741340531,0.054206027890238415,0.5111346765641569
"frozenset({'Incredibles 2', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Deadpool 2'}),0.1388888888888889,0.4501799370220423,0.09682860998650472,0.697165991902834
"frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.1715024741340531,0.3069050832208727,0.09682860998650472,0.5645901639344262
"frozenset({'Ant-Man and the Wasp', 'Venom'})",frozenset({'Avengers: Infinity War - Part II'}),0.07456140350877193,0.3116284300494827,0.053756185335132704,0.7209653092006034
"frozenset({'Venom', 'Avengers: Infinity War - Part II'})",frozenset({'Ant-Man and the Wasp'}),0.07354925775978408,0.20535312640575798,0.053756185335132704,0.7308868501529052
"frozenset({'Captain Marvel', 'Venom'})",frozenset({'Avengers: Infinity War - Part II'}),0.05724246513720198,0.3116284300494827,0.05116959064327485,0.8939096267190569
"frozenset({'Venom', 'Avengers: Infinity War - Part II'})",frozenset({'Captain Marvel'}),0.07354925775978408,0.1420377867746289,0.05116959064327485,0.6957186544342507
"frozenset({'Venom', 'Avengers: Infinity War - Part II'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.07354925775978408,0.33468286099865047,0.05285650022492128,0.7186544342507645
"frozenset({'Venom', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Avengers: Infinity War - Part II'}),0.06972559604138552,0.3116284300494827,0.05285650022492128,0.7580645161290321
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Solo: A Star Wars Story'}),0.09300494826810617,0.1647548358074674,0.05038236617183985,0.5417170495767835
"frozenset({'Ant-Man and the Wasp', 'Solo: A Star Wars Story'})",frozenset({'Captain Marvel'}),0.0891812865497076,0.1420377867746289,0.05038236617183985,0.5649432534678436
"frozenset({'Captain Marvel', 'Solo: A Star Wars Story'})",frozenset({'Ant-Man and the Wasp'}),0.06140350877192982,0.20535312640575798,0.05038236617183985,0.8205128205128205
"frozenset({'Ant-Man and the Wasp', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part II'}),0.0891812865497076,0.3116284300494827,0.05904183535762483,0.6620428751576293
"frozenset({'Avengers: Infinity War - Part II', 'Solo: A Star Wars Story'})",frozenset({'Ant-Man and the Wasp'}),0.08310841205578047,0.20535312640575798,0.05904183535762483,0.7104194857916104
"frozenset({'Ant-Man and the Wasp', 'Incredibles 2'})",frozenset({'Solo: A Star Wars Story'}),0.10919928025191183,0.1647548358074674,0.05645524066576698,0.5169927909371781
"frozenset({'Ant-Man and the Wasp', 'Solo: A Star Wars Story'})",frozenset({'Incredibles 2'}),0.0891812865497076,0.3069050832208727,0.05645524066576698,0.6330390920554855
"frozenset({'Incredibles 2', 'Solo: A Star Wars Story'})",frozenset({'Ant-Man and the Wasp'}),0.08310841205578047,0.20535312640575798,0.05645524066576698,0.6792963464140731
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Solo: A Star Wars Story'}),0.11088618983355826,0.1647548358074674,0.0561178587494377,0.5060851926977687
"frozenset({'Ant-Man and the Wasp', 'Solo: A Star Wars Story'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.0891812865497076,0.33468286099865047,0.0561178587494377,0.6292559899117277
"frozenset({'Spider-Man: Into the Spider-Verse', 'Solo: A Star Wars Story'})",frozenset({'Ant-Man and the Wasp'}),0.08029689608636977,0.20535312640575798,0.0561178587494377,0.6988795518207284
"frozenset({'Captain Marvel', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part II'}),0.06140350877192982,0.3116284300494827,0.05398110661268556,0.8791208791208792
"frozenset({'Avengers: Infinity War - Part II', 'Solo: A Star Wars Story'})",frozenset({'Captain Marvel'}),0.08310841205578047,0.1420377867746289,0.05398110661268556,0.6495263870094723
"frozenset({'Avengers: Infinity War - Part II', 'Solo: A Star Wars Story'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.08310841205578047,0.33468286099865047,0.057579847053531266,0.6928281461434371
"frozenset({'Spider-Man: Into the Spider-Verse', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part II'}),0.08029689608636977,0.3116284300494827,0.057579847053531266,0.7170868347338937
"frozenset({'Incredibles 2', 'Solo: A Star Wars Story'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.08310841205578047,0.33468286099865047,0.052968960863697706,0.6373477672530448
"frozenset({'Spider-Man: Into the Spider-Verse', 'Solo: A Star Wars Story'})",frozenset({'Incredibles 2'}),0.08029689608636977,0.3069050832208727,0.052968960863697706,0.6596638655462186
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Avengers: Infinity War - Part II'}),0.09300494826810617,0.3116284300494827,0.08378317588843905,0.9008464328899637
"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",frozenset({'Captain Marvel'}),0.12190733243364822,0.1420377867746289,0.08378317588843905,0.6872693726937269
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II'})",frozenset({'Ant-Man and the Wasp'}),0.11898335582546109,0.20535312640575798,0.08378317588843905,0.7041587901701323
frozenset({'Captain Marvel'}),"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",0.1420377867746289,0.12190733243364822,0.08378317588843905,0.5898653998416469
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Aquaman'}),0.09300494826810617,0.10605038236617184,0.05071974808816914,0.5453446191051995
"frozenset({'Ant-Man and the Wasp', 'Aquaman'})",frozenset({'Captain Marvel'}),0.07107512370670266,0.1420377867746289,0.05071974808816914,0.7136075949367088
"frozenset({'Captain Marvel', 'Aquaman'})",frozenset({'Ant-Man and the Wasp'}),0.06084120557804768,0.20535312640575798,0.05071974808816914,0.833641404805915
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Incredibles 2'}),0.09300494826810617,0.3069050832208727,0.05476833108412056,0.5888754534461911
"frozenset({'Ant-Man and the Wasp', 'Incredibles 2'})",frozenset({'Captain Marvel'}),0.10919928025191183,0.1420377867746289,0.05476833108412056,0.5015447991761072
"frozenset({'Captain Marvel', 'Incredibles 2'})",frozenset({'Ant-Man and the Wasp'}),0.07163742690058479,0.20535312640575798,0.05476833108412056,0.7645211930926218
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.09300494826810617,0.33468286099865047,0.06736392262708052,0.7243047158403869
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Captain Marvel'}),0.11088618983355826,0.1420377867746289,0.06736392262708052,0.6075050709939147
"frozenset({'Captain Marvel', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Ant-Man and the Wasp'}),0.09322986954565902,0.20535312640575798,0.06736392262708052,0.7225572979493364
"frozenset({'Ant-Man and the Wasp', 'A Quiet Place'})",frozenset({'Avengers: Infinity War - Part II'}),0.08018443544759334,0.3116284300494827,0.05150697255960414,0.6423562412342216
"frozenset({'Avengers: Infinity War - Part II', 'A Quiet Place'})",frozenset({'Ant-Man and the Wasp'}),0.09041835357624832,0.20535312640575798,0.05150697255960414,0.5696517412935324
"frozenset({'Ant-Man and the Wasp', 'A Quiet Place'})",frozenset({'Incredibles 2'}),0.08018443544759334,0.3069050832208727,0.05038236617183985,0.6283309957924264
"frozenset({'Incredibles 2', 'A Quiet Place'})",frozenset({'Ant-Man and the Wasp'}),0.09840305892937472,0.20535312640575798,0.05038236617183985,0.512
"frozenset({'Ant-Man and the Wasp', 'A Quiet Place'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.08018443544759334,0.33468286099865047,0.05116959064327485,0.6381486676016831
"frozenset({'Spider-Man: Into the Spider-Verse', 'A Quiet Place'})",frozenset({'Ant-Man and the Wasp'}),0.10177687809266757,0.20535312640575798,0.05116959064327485,0.5027624309392265
"frozenset({'Ant-Man and the Wasp', 'Aquaman'})",frozenset({'Avengers: Infinity War - Part II'}),0.07107512370670266,0.3116284300494827,0.05578047683310841,0.7848101265822784
"frozenset({'Avengers: Infinity War - Part II', 'Aquaman'})",frozenset({'Ant-Man and the Wasp'}),0.0744489428699955,0.20535312640575798,0.05578047683310841,0.7492447129909366
frozenset({'Aquaman'}),"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",0.10605038236617184,0.12190733243364822,0.05578047683310841,0.5259809119830329
